id,ECO_NAME,feature_x,feature_y,BIOME ID,Carbon Storage Trees - kg per Tree,Carbon Storage Rooftops - kg per m2^2,Oxygen Trees - kg / tree,Oxygen Rooftops - kg / m2,Carbon Dioxide Cars - kg / car,Urban Cooling Trees - Kelvin / tree,Urban Cooling Rooftops - Kelvin / m2^2
1786,Rock and Ice,"14,606,348,241,040,300","-85,310,607,010,083,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1787,Rock and Ice,"129,066,433,118,730,000","-70,675,405,980,855,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1788,Rock and Ice,"57,440,619,116,784,500","-77,399,247,779,236,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1789,Rock and Ice,"-2,244,282,495,941,940","-83,893,385,088,669,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1790,Rock and Ice,"47,327,278,199,968,300","-83,120,414,761,197,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1791,Rock and Ice,"-18,933,047,065,431,600","-80,951,011,627,205,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1792,Rock and Ice,"-64,103,946,651,361,600","-86,580,333,789,549,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1793,Rock and Ice,"152,507,691,024,545,000","-89,180,407,908,408,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1794,Rock and Ice,"-91,742,149,135,637,700","-80,155,975,034,660,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1795,Rock and Ice,"-147,021,844,783,441,000","-88,906,999,162,513,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1796,Rock and Ice,"51,764,718,796,474,900","-76,707,378,017,010,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1797,Rock and Ice,-0.546680292,"-88,617,885,355,313,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1798,Rock and Ice,"32,106,509,002,788,800","-82,554,844,092,060,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1799,Rock and Ice,"63,020,641,449,273,300","-76,275,164,093,500,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1800,Rock and Ice,"-113,993,114,827,402,000","-79,782,180,397,440,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1801,Rock and Ice,"115,613,407,443,496,000","-81,156,093,359,019,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1802,Rock and Ice,"102,117,110,734,171,000","-74,483,081,594,640,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1803,Rock and Ice,"132,681,078,008,843,000","-79,132,526,522,208,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1804,Rock and Ice,"87,205,379,038,842,900","-81,901,941,274,523,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1805,Rock and Ice,"-116,842,749,750,950,000","-80,731,425,310,738,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1806,Rock and Ice,"118,866,455,869,340,000","-84,670,501,115,245,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1807,Rock and Ice,"-47,595,805,389,086,600","-89,075,945,168,584,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1808,Rock and Ice,"74,163,147,173,419,000","-82,675,578,192,941,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1809,Rock and Ice,"87,542,601,835,961,500","-85,681,021,982,194,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1810,Rock and Ice,"-56,113,505,955,074,100","-88,496,133,618,687,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1811,Rock and Ice,"-83,744,962,965,705,100","-84,334,458,714,708,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1812,Rock and Ice,"95,163,785,812,955,000","-79,310,775,790,003,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1813,Rock and Ice,"172,836,665,386,530,000","-87,749,199,136,768,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1814,Rock and Ice,"68,596,542,020,357,900","-85,437,797,882,805,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1815,Rock and Ice,"-24,827,084,863,444,500","-79,723,299,776,167,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1816,Rock and Ice,"-91,381,315,141,089,600","-78,176,736,343,803,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1817,Rock and Ice,"141,090,997,973,126,000","-88,469,183,767,274,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1818,Rock and Ice,"-131,093,096,849,909,000","-80,147,334,393,678,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1819,Rock and Ice,"89,728,197,043,531,300","-87,347,787,724,404,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1820,Rock and Ice,"104,023,614,829,491,000","-84,666,465,647,332,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1821,Rock and Ice,"137,116,125,709,055,000","-77,840,445,143,544,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1822,Rock and Ice,"18,457,946,220,698,000","-78,817,425,000,737,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1823,Rock and Ice,"-75,826,922,514,314,600","-83,920,627,940,793,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1824,Rock and Ice,"159,711,068,083,326,000","-72,956,515,531,535,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1825,Rock and Ice,"89,884,042,718,000,800","-84,191,568,190,606,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1826,Rock and Ice,"50,681,009,020,712,400","-77,115,684,845,856,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1827,Rock and Ice,"33,744,757,959,554,700","-88,018,435,746,461,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1828,Rock and Ice,"87,606,093,374,624,900","-85,766,817,169,868,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1829,Rock and Ice,"42,148,987,916,394,300","-82,292,692,078,869,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1830,Rock and Ice,"89,412,990,579,310,300","-76,498,451,712,795,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1831,Rock and Ice,"-136,688,497,977,987,000","-80,860,801,941,251,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1832,Rock and Ice,"23,461,690,367,578,200","-85,504,344,823,033,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1833,Rock and Ice,"15,830,225,987,048,600","-88,466,262,655,508,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1834,Rock and Ice,"56,592,304,081,524,300","-76,852,331,847,794,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1835,Rock and Ice,"99,117,897,967,698,100","-79,935,674,746,704,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1836,Rock and Ice,"42,986,422,929,241,900","-89,464,692,137,386,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1837,Rock and Ice,"-135,088,267,272,695,000","-78,456,686,853,863,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1838,Rock and Ice,"-89,277,780,568,749,000","-81,207,560,523,267,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1839,Rock and Ice,"-86,752,059,340,440,700","-76,249,594,044,492,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1840,Rock and Ice,"-9,599,918,481,976,140","-80,515,256,445,774,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1841,Rock and Ice,"151,052,663,468,874,000","-72,875,332,781,902,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1842,Rock and Ice,"-102,559,045,579,661,000","-77,336,525,398,745,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1843,Rock and Ice,"125,458,199,150,393,000","-75,665,588,174,183,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1844,Rock and Ice,"-110,991,436,020,409,000","-81,127,807,545,148,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1845,Rock and Ice,"77,670,254,360,247,100","-87,146,349,939,488,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1846,Rock and Ice,"98,351,481,181,376,100","-78,430,629,145,452,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1847,Rock and Ice,"121,896,137,815,814,000","-72,987,268,614,617,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1848,Rock and Ice,"32,975,571,493,468,600","-81,373,557,246,248,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1849,Rock and Ice,"102,419,659,423,609,000","-87,652,286,341,138,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1850,Rock and Ice,"34,810,870,875,788,800","-77,799,764,071,573,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1851,Rock and Ice,"5,335,395,573,483,510","-89,750,775,272,657,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1852,Rock and Ice,"-120,551,271,143,731,000","-83,686,461,744,665,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1853,Rock and Ice,"34,045,015,348,504,500","-78,145,013,997,187,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1854,Rock and Ice,"58,826,254,608,664,500","-72,514,858,397,622,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1855,Rock and Ice,"148,171,643,919,360,000","-87,746,409,616,145,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1856,Rock and Ice,"104,706,652,953,379,000","-86,377,575,928,095,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1857,Rock and Ice,"114,396,712,071,292,000","-73,976,076,461,264,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1858,Rock and Ice,"48,942,607,707,776,900","-89,339,865,531,370,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1859,Rock and Ice,"23,796,469,477,778,600","-89,830,147,128,995,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1860,Rock and Ice,"40,930,717,481,199,700","-84,777,222,868,528,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1861,Rock and Ice,"-70,553,149,749,623,400","-86,352,709,600,822,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1862,Rock and Ice,"35,502,093,222,449,500","-75,568,906,029,361,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1863,Rock and Ice,"-119,369,477,267,422,000","-89,062,212,377,282,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1864,Rock and Ice,"-111,677,744,322,140,000","-80,117,929,574,048,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1865,Rock and Ice,"-86,524,023,419,590,800","-77,845,720,525,595,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1866,Rock and Ice,"123,973,141,047,694,000","-76,118,930,786,746,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1867,Rock and Ice,"90,167,538,464,955,600","-72,190,578,425,205,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1868,Rock and Ice,"73,577,864,965,864,100","-83,403,151,103,845,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1869,Rock and Ice,"102,034,902,741,779,000","-83,649,499,642,333,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1870,Rock and Ice,"127,219,371,155,164,000","-78,333,669,959,544,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1871,Rock and Ice,"146,224,627,499,124,000","-83,437,399,735,945,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1872,Rock and Ice,"146,275,052,196,702,000","-73,863,299,545,294,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1873,Rock and Ice,"88,202,733,621,554,000","-82,780,105,673,817,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1874,Rock and Ice,"128,239,918,158,030,000","-69,909,013,127,839,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1875,Rock and Ice,"-20,813,897,018,144,700","-79,487,795,415,374,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1876,Rock and Ice,"158,491,018,513,571,000","-73,269,463,065,830,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1877,Rock and Ice,"-117,128,007,671,445,000","-85,934,968,532,759,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1878,Rock and Ice,"56,914,558,688,815,600","-75,852,784,870,261,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1879,Rock and Ice,"-93,206,969,968,657,000","-77,542,564,278,022,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1880,Rock and Ice,"68,066,679,602,886,400","-78,184,264,606,014,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1881,Rock and Ice,"-19,134,701,184,680,500","-83,289,243,519,649,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1882,Rock and Ice,"-109,967,987,395,701,000","-82,846,932,931,606,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1883,Rock and Ice,"18,134,473,183,992,800","-81,067,359,339,255,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1884,Rock and Ice,"-98,232,199,248,976,500","-82,078,716,163,382,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1885,Rock and Ice,"24,877,222,753,653,200","-83,957,102,739,560,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1886,Rock and Ice,"136,665,852,033,958,000","-83,944,991,347,286,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1887,Rock and Ice,"103,601,064,946,549,000","-81,850,798,600,586,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1888,Rock and Ice,"139,161,028,226,573,000","-70,503,840,317,680,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1889,Rock and Ice,"-3,699,618,147,546,370","-75,130,992,552,733,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1890,Rock and Ice,"-11,184,622,394,454,800","-85,130,028,487,955,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1891,Rock and Ice,"136,144,322,243,800,000","-88,368,905,060,465,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1892,Rock and Ice,"128,293,724,412,068,000","-84,747,655,358,825,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1893,Rock and Ice,"77,259,981,569,888,900","-72,047,149,170,970,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1894,Rock and Ice,"50,328,774,742,622,900","-69,458,384,972,721,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1895,Rock and Ice,"85,705,511,918,879,400","-86,716,803,809,966,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1896,Rock and Ice,"-3,807,406,923,953,030","-79,233,335,630,170,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1897,Rock and Ice,"148,203,669,338,439,000","-70,668,168,996,903,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1898,Rock and Ice,"141,460,126,175,247,000","-71,779,783,092,115,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1899,Rock and Ice,"10,967,580,030,128,000","-77,841,435,047,463,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1900,Rock and Ice,"35,896,935,186,974,300","-71,436,523,681,111,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1901,Rock and Ice,"133,426,453,921,111,000","-68,197,155,487,913,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1902,Rock and Ice,"13,267,818,125,079,400","-74,412,540,780,317,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1903,Rock and Ice,"103,997,675,462,639,000","-78,954,776,827,357,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1904,Rock and Ice,"82,306,275,568,415,000","-86,475,449,417,451,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1905,Rock and Ice,"-39,146,596,130,513,600","-88,148,793,858,092,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1906,Rock and Ice,"-79,344,840,854,645,000","-85,032,150,578,864,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1907,Rock and Ice,"8,991,886,548,808,560","-79,202,802,798,314,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1908,Rock and Ice,"-25,745,618,910,250,500","-80,369,880,724,194,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1909,Rock and Ice,"34,212,367,051,643,200","-71,945,639,715,170,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1910,Rock and Ice,"105,407,410,129,951,000","-76,950,391,910,489,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1911,Rock and Ice,"32,258,853,720,254,900","-74,413,461,751,339,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1912,Rock and Ice,"22,117,745,987,150,700","-74,890,808,244,204,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1913,Rock and Ice,"129,326,964,510,075,000","-73,500,178,270,392,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1914,Rock and Ice,"82,666,840,869,032,400","-78,361,891,600,439,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1915,Rock and Ice,"-95,316,293,828,891,000","-82,217,979,174,212,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1916,Rock and Ice,"54,779,821,929,945,500","-74,738,523,759,965,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1917,Rock and Ice,"-4,437,853,183,990,140","-85,128,376,340,479,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1918,Rock and Ice,"5,252,037,866,922,730","-88,286,182,916,755,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1919,Rock and Ice,"7,723,412,283,487,700","-83,093,287,526,405,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1920,Rock and Ice,"153,367,933,098,706,000","-79,654,421,681,545,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1921,Rock and Ice,"69,686,499,843,899,300","-87,207,926,266,507,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1922,Rock and Ice,"126,358,271,615,768,000","-71,996,083,578,455,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1923,Rock and Ice,"115,719,367,436,327,000","-75,568,881,380,591,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1924,Rock and Ice,"-107,085,466,467,651,000","-83,688,301,755,023,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1925,Rock and Ice,"95,762,802,580,810,100","-84,406,201,661,995,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1926,Rock and Ice,"-179,482,216,844,309,000","-88,597,597,011,340,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1927,Rock and Ice,"-10,300,031,993,971,800","-79,423,463,947,906,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1928,Rock and Ice,"5,139,853,627,125,510","-83,915,498,321,919,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1929,Rock and Ice,"-12,429,054,527,804,200","-80,180,206,779,565,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1930,Rock and Ice,"-81,455,685,704,722,700","-85,709,497,179,201,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1931,Rock and Ice,"90,156,330,761,210,300","-71,672,764,399,197,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1932,Rock and Ice,"30,203,735,626,093,400","-71,623,436,135,442,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1933,Rock and Ice,"138,136,492,324,089,000","-69,363,886,680,384,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1934,Rock and Ice,"-24,595,781,753,908,100","-82,051,700,190,478,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1935,Rock and Ice,"111,294,962,595,781,000","-76,062,227,945,633,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1936,Rock and Ice,"87,206,912,632,781,500","-86,248,092,718,214,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1937,Rock and Ice,"86,675,017,366,386,800","-72,794,432,474,697,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1938,Rock and Ice,"-127,869,063,654,965,000","-83,094,501,015,222,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1939,Rock and Ice,"-18,624,737,686,053,700","-89,431,280,460,119,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1940,Rock and Ice,"75,001,091,261,459,900","-72,801,177,999,328,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1941,Rock and Ice,"70,613,721,439,263,000","-76,543,036,154,604,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1942,Rock and Ice,"125,438,318,951,967,000","-89,228,849,661,679,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1943,Rock and Ice,"132,684,474,321,690,000","-73,953,801,964,863,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1944,Rock and Ice,"-120,738,124,886,978,000","-79,109,626,497,579,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1945,Rock and Ice,"47,115,775,088,417,300","-81,690,582,914,646,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1946,Rock and Ice,"32,490,831,150,090,900","-82,177,241,695,330,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1947,Rock and Ice,"-3,516,080,177,605,140","-79,785,520,806,099,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1948,Rock and Ice,"141,049,849,896,843,000","-77,471,600,015,563,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1949,Rock and Ice,"75,087,320,628,758,800","-72,529,415,817,824,200",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1950,Rock and Ice,"17,950,091,952,841,800","-84,456,483,540,711,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1951,Rock and Ice,"-121,791,463,329,533,000","-87,462,947,039,179,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1952,Rock and Ice,"120,608,485,423,333,000","-69,334,485,318,111,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1953,Rock and Ice,"137,774,433,345,267,000","-73,326,671,133,815,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1954,Rock and Ice,"-10,371,089,502,078,600","-84,200,539,860,392,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1955,Rock and Ice,"58,998,338,011,982,000","-81,781,967,503,317,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1956,Rock and Ice,"63,208,010,628,535,900","-71,039,996,441,176,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1957,Rock and Ice,"-77,977,004,888,760,400","-89,771,098,418,902,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1958,Rock and Ice,"84,858,126,606,382,900","-83,572,054,197,789,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1959,Rock and Ice,"126,380,462,849,537,000","-88,356,554,309,531,100",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1960,Rock and Ice,"-1,633,919,162,903,960","-80,460,500,832,959,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1961,Rock and Ice,"44,636,228,047,134,600","-83,920,209,135,460,600",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1962,Rock and Ice,"84,871,677,464,532,300","-83,867,925,457,570,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1963,Rock and Ice,"50,160,474,049,937,800","-83,528,929,146,704,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1964,Rock and Ice,"137,284,486,996,536,000","-84,535,829,738,749,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1965,Rock and Ice,"47,371,521,697,956,100","-74,054,446,073,000,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1966,Rock and Ice,0.646676024,"-86,589,538,367,561,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1967,Rock and Ice,"-169,489,631,308,147,000","-89,111,163,663,024,900",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1968,Rock and Ice,"150,511,179,771,081,000","-78,167,981,335,087,700",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1969,Rock and Ice,"54,121,194,558,634,200","-81,621,988,531,977,500",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1970,Rock and Ice,"63,722,338,177,961,600","-89,270,434,485,639,300",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1971,Rock and Ice,0.628748469,"-84,932,527,986,436,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1972,Rock and Ice,"-46,980,265,293,449,100","-83,615,754,017,117,400",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1973,Rock and Ice,"-23,401,497,561,013,700","-88,059,645,615,428,800",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1974,Rock and Ice,"168,396,353,191,740,000","-87,236,004,090,117,000",99,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
